Date,Close/Last,Volume,Open,High,Low
04/29/2025,$187.39,41667260,$183.99,$188.0158,$183.68
04/28/2025,$187.70,33224730,$190.105,$190.22,$184.885
04/25/2025,$188.99,36414330,$187.62,$189.94,$185.49
04/24/2025,$186.54,43763200,$180.915,$186.74,$180.18
04/23/2025,$180.60,63470150,$183.45,$187.38,$180.19
04/22/2025,$173.18,56607200,$169.845,$176.78,$169.35
04/21/2025,$167.32,48126110,$169.60,$169.60,$165.285
04/17/2025,$172.61,44726450,$176.00,$176.21,$172.00
04/16/2025,$174.33,51875320,$176.29,$179.1046,$171.41
04/15/2025,$179.59,43641950,$181.41,$182.35,$177.9331
04/14/2025,$182.12,48002540,$186.84,$187.44,$179.23
04/11/2025,$184.87,50594340,$179.93,$185.86,$178.00
04/10/2025,$181.22,68302050,$185.44,$186.8692,$175.8518
04/09/2025,$191.10,116804300,$172.115,$192.65,$169.93
04/08/2025,$170.66,87710360,$185.23,$185.90,$168.57
04/07/2025,$175.26,109327100,$162.00,$183.4099,$161.38
04/04/2025,$171.00,123159400,$167.145,$178.1436,$166.00
04/03/2025,$178.41,95553620,$182.995,$184.13,$176.92
04/02/2025,$196.01,53679200,$187.66,$198.34,$187.66
04/01/2025,$192.17,41267320,$187.86,$193.93,$187.20
03/31/2025,$190.26,63547560,$188.19,$191.33,$184.40
03/28/2025,$192.72,52548230,$198.42,$199.26,$191.881
03/27/2025,$201.36,27317660,$200.89,$203.79,$199.2821
03/26/2025,$201.13,32990970,$205.835,$206.01,$199.925
03/25/2025,$205.71,31171160,$203.595,$206.21,$203.22
03/24/2025,$203.26,41625370,$200.00,$203.64,$199.95
03/21/2025,$196.21,60056920,$192.90,$196.99,$192.52
03/20/2025,$194.95,38921110,$193.07,$199.32,$192.30
03/19/2025,$195.54,39442880,$193.38,$195.965,$191.96
03/18/2025,$192.82,40414870,$192.52,$194.00,$189.38
03/17/2025,$195.74,47341750,$198.77,$199.00,$194.3247
03/14/2025,$197.95,38096660,$197.41,$198.65,$195.32
03/13/2025,$193.89,41270760,$198.165,$198.8799,$191.82
03/12/2025,$198.89,43679280,$200.72,$201.52,$195.29
03/11/2025,$196.59,54002880,$193.90,$200.18,$193.40
03/10/2025,$194.54,62350930,$195.60,$196.73,$190.85
03/07/2025,$199.25,59802820,$199.49,$202.2653,$192.53
03/06/2025,$200.70,49863760,$204.40,$205.77,$198.3015
03/05/2025,$208.36,38610090,$204.80,$209.98,$203.26
03/04/2025,$203.80,60853080,$200.11,$206.80,$197.432
03/03/2025,$205.02,42948450,$213.352,$214.01,$202.55
02/28/2025,$212.28,51771740,$208.65,$212.62,$206.99
02/27/2025,$208.74,40548570,$218.35,$219.97,$208.37
02/26/2025,$214.35,39120600,$214.94,$218.16,$213.09
02/25/2025,$212.80,58957980,$211.63,$213.34,$204.16
02/24/2025,$212.71,42387590,$217.45,$217.715,$212.42
02/21/2025,$216.58,55323850,$223.28,$223.31,$214.74
02/20/2025,$222.88,30001670,$224.775,$225.13,$221.81
02/19/2025,$226.63,28566710,$225.52,$226.83,$223.71
02/18/2025,$226.65,42975130,$228.82,$229.30,$223.72
02/14/2025,$228.68,27031080,$229.20,$229.89,$227.23
02/13/2025,$230.37,31346510,$228.85,$230.42,$227.52
02/12/2025,$228.93,32285250,$230.46,$231.18,$228.16
02/11/2025,$232.76,23713730,$231.92,$233.44,$230.13
02/10/2025,$233.14,35419930,$230.545,$233.92,$229.20
02/07/2025,$229.15,77539280,$232.50,$234.81,$228.06
02/06/2025,$238.83,60897100,$238.01,$239.6599,$236.01
02/05/2025,$236.17,38832040,$237.02,$238.32,$235.20
02/04/2025,$242.06,29713810,$239.01,$242.52,$238.03
02/03/2025,$237.42,37285870,$234.06,$239.25,$232.90
01/31/2025,$237.68,36162380,$236.50,$240.29,$236.41
01/30/2025,$234.64,32020730,$237.14,$237.95,$232.22
01/29/2025,$237.07,26091720,$239.015,$240.39,$236.15
01/28/2025,$238.15,41587190,$234.29,$241.77,$233.98
01/27/2025,$235.42,49428330,$226.21,$235.61,$225.86
01/24/2025,$234.85,25890740,$234.50,$236.40,$232.93
01/23/2025,$235.42,26404360,$234.10,$235.52,$231.51
01/22/2025,$235.01,41448220,$232.02,$235.44,$231.19
01/21/2025,$230.71,39951460,$228.90,$231.78,$226.94
01/17/2025,$225.94,42370120,$225.84,$226.51,$223.08
01/16/2025,$220.66,24757280,$224.42,$224.65,$220.31
01/15/2025,$223.35,31291260,$222.83,$223.57,$220.75
01/14/2025,$217.76,24711650,$220.44,$221.82,$216.20
01/13/2025,$218.46,27262660,$218.06,$219.40,$216.47
01/10/2025,$218.94,36811530,$221.46,$221.71,$216.50
01/08/2025,$222.13,25033290,$223.185,$223.52,$220.20
01/07/2025,$222.11,28084160,$227.90,$228.381,$221.46
01/06/2025,$227.61,31849830,$226.78,$228.835,$224.84
01/03/2025,$224.19,27515610,$222.505,$225.36,$221.62
01/02/2025,$220.22,33956580,$222.03,$225.15,$218.19
12/31/2024,$219.39,24819660,$222.965,$223.2299,$218.94
12/30/2024,$221.30,28321240,$220.06,$222.9972,$218.43
12/27/2024,$223.75,27367150,$225.60,$226.03,$220.90
12/26/2024,$227.05,16174500,$228.50,$228.50,$226.6706
12/24/2024,$229.05,15007500,$226.94,$229.14,$226.13
12/23/2024,$225.06,28070010,$225.01,$226.88,$223.90
12/20/2024,$224.92,88279180,$219.84,$226.21,$218.73
12/19/2024,$223.29,39918740,$224.91,$226.09,$222.92
12/18/2024,$220.52,43281440,$230.77,$231.3999,$220.11
12/17/2024,$231.15,35948130,$232.39,$232.73,$227.85
12/16/2024,$232.93,37552100,$230.23,$233.00,$228.01
12/13/2024,$227.46,28768080,$228.40,$230.20,$225.8608
12/12/2024,$228.97,28204080,$229.83,$231.09,$227.63
12/11/2024,$230.26,35385790,$226.41,$231.20,$226.26
12/10/2024,$225.04,31199860,$226.09,$229.06,$224.2002
12/09/2024,$226.09,46819360,$227.21,$230.08,$225.67
12/06/2024,$227.03,44178070,$220.75,$227.15,$220.60
12/05/2024,$220.55,41140220,$218.03,$222.15,$217.30
12/04/2024,$218.16,48745720,$215.96,$220.00,$215.75
12/03/2024,$213.44,32214830,$210.31,$214.02,$209.65
12/02/2024,$210.71,39523190,$209.96,$212.99,$209.5101
11/29/2024,$207.89,24892450,$205.83,$208.20,$204.59
11/27/2024,$205.74,28061640,$206.98,$207.64,$205.05
11/26/2024,$207.86,41673740,$201.90,$208.00,$201.79
11/25/2024,$201.45,40685670,$199.28,$201.9499,$199.00
11/22/2024,$197.12,31530840,$198.25,$199.2599,$196.75
11/21/2024,$198.38,58800040,$203.49,$203.49,$195.75
11/20/2024,$202.88,32768990,$202.98,$203.13,$199.45
11/19/2024,$204.61,31197870,$199.33,$205.30,$198.78
11/18/2024,$201.70,36512470,$204.15,$204.67,$200.95
11/15/2024,$202.61,86591140,$206.76,$207.34,$199.61
11/14/2024,$211.48,42620310,$214.16,$215.90,$210.88
11/13/2024,$214.10,46212940,$209.40,$215.09,$209.14
11/12/2024,$208.91,38942920,$208.37,$209.54,$206.01
11/11/2024,$206.84,35456010,$208.50,$209.65,$205.59
11/08/2024,$208.18,36075850,$209.72,$209.9633,$207.44
11/07/2024,$210.05,52878380,$207.44,$212.25,$207.19
11/06/2024,$207.09,72292170,$200.01,$207.55,$199.14
11/05/2024,$199.50,30564780,$196.04,$199.82,$195.99
11/04/2024,$195.78,38492060,$196.45,$197.33,$194.3101
11/01/2024,$197.93,99687850,$199.00,$200.50,$197.02
10/31/2024,$186.40,75146760,$190.51,$190.60,$185.23
10/30/2024,$192.73,37707550,$194.695,$195.61,$192.42
10/29/2024,$190.83,35690160,$188.58,$191.4599,$187.815
10/28/2024,$188.39,27930840,$189.565,$190.21,$188.21
10/25/2024,$187.83,29362060,$187.85,$190.45,$187.53
10/24/2024,$186.38,21647400,$185.25,$187.11,$183.86
10/23/2024,$184.71,31937090,$188.85,$189.16,$183.69
10/22/2024,$189.70,29650590,$188.35,$191.5201,$186.975
10/21/2024,$189.07,24639390,$188.05,$189.46,$186.40
10/18/2024,$188.99,37417670,$187.15,$190.74,$186.28
10/17/2024,$187.53,25039410,$188.22,$188.94,$186.00
10/16/2024,$186.89,23456810,$187.05,$187.78,$185.61
10/15/2024,$187.69,32178930,$187.63,$188.41,$184.58
10/14/2024,$187.54,22614410,$189.78,$189.83,$187.36
10/11/2024,$188.82,25751560,$186.63,$189.9284,$186.30
10/10/2024,$186.65,27785040,$187.13,$188.134,$185.83
10/09/2024,$185.17,26343120,$182.82,$185.845,$182.05
10/08/2024,$182.72,26372090,$181.915,$183.09,$180.92
10/07/2024,$180.80,42364200,$182.95,$183.60,$180.25
10/04/2024,$186.51,41079010,$185.75,$187.60,$183.60
10/03/2024,$181.96,30204300,$183.045,$183.44,$180.875
10/02/2024,$184.76,23704060,$184.44,$186.60,$184.04
10/01/2024,$185.13,36044910,$184.90,$186.19,$183.4519
09/30/2024,$186.33,41680400,$187.14,$188.49,$184.65
09/27/2024,$187.97,36002320,$190.68,$190.90,$187.34
09/26/2024,$191.16,36334850,$194.31,$194.53,$189.54
09/25/2024,$192.53,26391140,$193.75,$193.9498,$192.16
09/24/2024,$193.96,43478930,$194.27,$195.37,$190.13
09/23/2024,$193.88,36993110,$191.64,$194.45,$190.57
09/20/2024,$191.60,100378600,$190.23,$191.84,$187.41
09/19/2024,$189.87,39543170,$190.04,$190.99,$188.47
09/18/2024,$186.43,34448130,$186.45,$188.80,$185.06
09/17/2024,$186.88,26091680,$186.85,$189.45,$186.14
09/16/2024,$184.89,26065490,$185.29,$185.81,$183.36
09/13/2024,$186.49,26495350,$187.00,$188.50,$185.91
09/12/2024,$187.00,33622480,$184.80,$187.41,$183.54
09/11/2024,$184.52,42564700,$180.095,$184.99,$175.73
09/10/2024,$179.55,36233800,$177.49,$180.50,$176.79
09/09/2024,$175.40,29037360,$174.53,$175.85,$173.51
09/06/2024,$171.39,41466540,$177.24,$178.38,$171.16
09/05/2024,$177.89,40170530,$175.00,$179.875,$174.995
09/04/2024,$173.33,30309230,$174.48,$175.98,$172.54
09/03/2024,$176.25,37817510,$177.55,$178.26,$175.26
08/30/2024,$178.50,43429360,$172.78,$178.90,$172.60
08/29/2024,$172.12,26407820,$173.22,$174.29,$170.81
08/28/2024,$170.80,29045030,$173.69,$173.69,$168.92
08/27/2024,$173.12,29841980,$174.15,$174.89,$172.25
08/26/2024,$175.50,22366240,$176.70,$177.4682,$174.30
08/23/2024,$177.04,29150090,$177.34,$178.9699,$175.24
08/22/2024,$176.13,32047480,$181.38,$181.47,$175.68
08/21/2024,$180.11,35599120,$179.92,$182.385,$178.8937
08/20/2024,$178.88,26255200,$177.92,$179.01,$177.4308
08/19/2024,$178.22,31129810,$177.64,$178.30,$176.16
08/16/2024,$177.06,31489180,$177.04,$178.34,$176.2601
08/15/2024,$177.59,51698510,$174.86,$177.91,$173.99
08/14/2024,$170.10,28843800,$172.11,$172.28,$168.86
08/13/2024,$170.23,39237920,$167.81,$171.04,$167.10
08/12/2024,$166.80,30072790,$168.14,$168.55,$166.1101
08/09/2024,$166.94,36401050,$166.40,$168.55,$165.85
08/08/2024,$165.80,44616210,$165.165,$166.6899,$162.55
08/07/2024,$162.77,48408240,$166.55,$167.58,$161.43
08/06/2024,$161.93,59950830,$161.71,$165.08,$158.5404
08/05/2024,$161.02,83149440,$154.21,$162.96,$151.61
08/02/2024,$167.90,141448400,$166.75,$168.77,$160.55
08/01/2024,$184.07,70435640,$189.285,$190.60,$181.87
07/31/2024,$186.98,41667330,$185.05,$187.94,$184.46
07/30/2024,$181.71,39508570,$184.72,$185.86,$179.38
07/29/2024,$183.20,33270120,$183.84,$184.75,$182.38
07/26/2024,$182.50,29505960,$180.39,$183.19,$180.24
07/25/2024,$179.85,44464160,$182.91,$183.8958,$176.80
07/24/2024,$180.83,41532360,$183.20,$185.45,$180.41
07/23/2024,$186.41,47537670,$184.10,$189.39,$183.56
07/22/2024,$182.55,39931920,$185.00,$185.06,$182.48
07/19/2024,$183.13,43081830,$181.14,$184.93,$180.11
07/18/2024,$183.75,51043630,$189.59,$189.68,$181.448
07/17/2024,$187.93,48076140,$191.35,$191.58,$185.99
07/16/2024,$193.02,33994710,$195.59,$196.62,$192.24
07/15/2024,$192.72,40683230,$194.56,$196.19,$190.83
07/12/2024,$194.49,30598530,$194.80,$196.47,$193.8301
07/11/2024,$195.05,44565040,$200.09,$200.2699,$192.86
07/10/2024,$199.79,32883750,$199.995,$200.11,$197.69
07/09/2024,$199.34,32756740,$199.40,$200.57,$199.045
07/08/2024,$199.29,34767260,$200.04,$201.20,$197.96
07/05/2024,$200.00,39858890,$198.65,$200.55,$198.17
07/03/2024,$197.59,31597930,$199.94,$200.029,$196.7601
07/02/2024,$200.00,45600010,$197.28,$200.43,$195.93
07/01/2024,$197.20,41192010,$193.49,$198.2957,$192.82
06/28/2024,$193.25,76930190,$197.73,$198.85,$192.50
06/27/2024,$197.85,74397490,$195.005,$199.84,$194.20
06/26/2024,$193.61,65103890,$186.92,$194.80,$186.26
06/25/2024,$186.34,45898480,$186.81,$188.84,$185.42
06/24/2024,$185.57,50610380,$189.33,$191.00,$185.33
06/21/2024,$189.08,72931750,$187.80,$189.275,$185.86
06/20/2024,$186.10,44726780,$182.91,$186.51,$182.72
06/18/2024,$182.81,36659160,$183.735,$184.29,$181.43
06/17/2024,$184.06,35601910,$182.52,$185.00,$181.22
