Date,Close/Last,Volume,Open,High,Low
07/16/2024,$566.54,1539875,$564.60,$570.10,$562.08
07/15/2024,$565.71,1887763,$560.23,$568.23,$560.23
07/12/2024,$559.05,2013985,$555.10,$562.49,$552.315
07/11/2024,$557.63,3191358,$564.00,$572.62,$557.09
07/10/2024,$564.55,2368443,$564.71,$566.93,$558.21
07/09/2024,$566.02,2169020,$573.05,$575.01,$562.46
07/08/2024,$575.40,3007422,$573.18,$576.745,$563.92
07/05/2024,$578.34,2808635,$570.91,$580.55,$568.92
07/03/2024,$570.15,1664373,$564.292,$571.83,$564.0001
07/02/2024,$567.71,3054491,$560.00,$570.14,$560.00
07/01/2024,$560.01,3070159,$551.37,$561.21,$549.73
06/28/2024,$555.54,5084543,$549.70,$558.48,$548.01
06/27/2024,$546.76,4734063,$533.21,$549.16,$532.10
06/26/2024,$528.66,2931667,$528.58,$530.66,$526.01
06/25/2024,$526.88,3144202,$526.20,$529.68,$522.24
06/24/2024,$524.17,3067824,$532.10,$534.58,$523.48
06/21/2024,$533.44,6614086,$530.31,$535.00,$524.715
06/20/2024,$522.95,5752373,$527.665,$533.23,$520.40
06/18/2024,$522.25,4225943,$514.71,$530.37,$513.13
06/17/2024,$518.74,7163820,$525.51,$525.94,$505.38
