Date,Close/Last,Volume,Open,High,Low
09/24/2024,$155.81,7414902,$155.80,$155.90,$153.69
09/23/2024,$156.30,12476810,$153.00,$158.43,$151.65
09/20/2024,$153.29,13919400,$154.01,$154.64,$152.60
09/19/2024,$154.59,9570002,$157.00,$157.18,$154.27
09/18/2024,$155.11,7714430,$157.00,$158.45,$154.80
09/17/2024,$156.39,8123236,$156.17,$158.88,$155.14
09/16/2024,$155.55,9955158,$156.25,$157.76,$154.02
09/13/2024,$156.77,19003350,$159.78,$162.8899,$155.60
09/12/2024,$162.77,4756367,$159.42,$163.50,$159.06
09/11/2024,$161.33,6664756,$159.79,$161.8699,$156.10
09/10/2024,$160.07,6367077,$162.61,$163.90,$157.93
09/09/2024,$162.91,9091545,$162.30,$164.55,$161.11
09/06/2024,$157.62,7328641,$162.50,$162.85,$156.695
09/05/2024,$162.15,4717520,$164.15,$164.6163,$160.10
09/04/2024,$163.22,7316302,$160.28,$166.70,$160.28
09/03/2024,$161.02,17925420,$167.03,$169.60,$158.30
08/30/2024,$173.74,4146190,$173.14,$174.36,$171.49
08/29/2024,$172.26,4119472,$171.71,$175.28,$170.62
08/28/2024,$170.71,4550273,$172.30,$174.25,$170.15
08/27/2024,$173.05,3295800,$173.62,$173.93,$171.25
08/26/2024,$173.48,4034303,$173.00,$174.915,$172.30
08/23/2024,$174.96,4405948,$173.88,$176.92,$173.17
08/22/2024,$172.76,2788031,$173.00,$175.21,$172.30
08/21/2024,$173.43,4493631,$173.00,$174.20,$171.04
08/20/2024,$172.10,9549138,$176.49,$177.50,$170.04
08/19/2024,$179.64,3894182,$180.04,$180.70,$177.63
08/16/2024,$179.99,6731504,$176.30,$180.51,$176.30
08/15/2024,$176.41,5942222,$170.00,$176.56,$169.98
08/14/2024,$168.50,3852650,$167.885,$169.75,$167.33
08/13/2024,$168.76,6475461,$164.50,$168.88,$162.62
08/12/2024,$164.13,4715584,$167.73,$168.05,$163.519
08/09/2024,$167.91,3635590,$168.39,$169.85,$166.90
08/08/2024,$168.87,6063808,$164.23,$169.35,$164.00
08/07/2024,$163.24,5186448,$167.00,$167.98,$162.99
08/06/2024,$165.04,5817257,$168.89,$169.19,$163.39
08/05/2024,$167.03,9255072,$162.52,$167.68,$162.50
08/02/2024,$169.95,11742810,$175.22,$175.46,$167.25
08/01/2024,$178.31,13886970,$190.00,$191.17,$176.69
07/31/2024,$190.60,15416950,$189.88,$196.95,$183.86
07/30/2024,$186.86,4789017,$186.10,$188.13,$185.15
07/29/2024,$185.43,3608584,$186.70,$187.08,$183.83
07/26/2024,$186.89,6271995,$185.86,$189.59,$184.63
07/25/2024,$184.35,6128022,$179.45,$188.35,$179.45
07/24/2024,$180.07,5109135,$185.62,$187.00,$179.97
07/23/2024,$186.48,7614345,$179.10,$187.04,$179.00
07/22/2024,$178.90,4883531,$181.36,$182.72,$177.23
07/19/2024,$179.67,5121317,$181.40,$181.50,$177.39
07/18/2024,$180.23,5354761,$184.24,$187.37,$179.88
07/17/2024,$184.84,4899566,$185.32,$188.45,$183.79
07/16/2024,$186.05,8546392,$180.05,$187.44,$179.20
07/15/2024,$179.11,5189034,$183.50,$183.72,$178.88
07/12/2024,$182.31,5129294,$183.73,$184.4899,$180.45
07/11/2024,$183.91,4843225,$184.17,$186.10,$183.40
07/10/2024,$183.73,3583175,$183.60,$184.90,$182.80
07/09/2024,$183.24,3955122,$185.11,$186.245,$183.15
07/08/2024,$185.84,9878141,$186.94,$191.50,$182.28
07/05/2024,$184.83,3290380,$184.00,$185.38,$182.23
07/03/2024,$184.31,2764797,$185.05,$185.42,$182.85
07/02/2024,$185.42,4110453,$186.34,$189.225,$184.52
07/01/2024,$186.70,9056710,$182.20,$189.47,$182.20
06/28/2024,$182.01,5899850,$182.60,$184.435,$180.65
06/27/2024,$182.51,8198963,$178.91,$183.68,$178.01
06/26/2024,$178.50,6553895,$174.96,$178.82,$173.76
06/25/2024,$175.10,7695061,$176.29,$178.76,$173.29
06/24/2024,$179.10,7388289,$176.15,$180.60,$175.5901
06/21/2024,$176.56,8635096,$176.83,$178.41,$175.66
06/20/2024,$176.30,5479280,$173.02,$176.6489,$172.045
06/18/2024,$174.99,6179870,$177.61,$178.00,$173.82
06/17/2024,$178.39,4789953,$176.75,$180.45,$176.32
